title,company,location,job_url,posted_text,posted_date,experience,salary,skills,job_type,salary_min,salary_max
AI/ML Engineer,ChicMic Studios,"Sahibzada Ajit Singh Nagar, Punjab, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-chicmic-studios-4441042809?position=27&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=30l4UZp76RyMpkdLxHc%2BeA%3D%3D,1 month ago,2026-07-22,Mid-Senior level,"Base pay range ₹600,000.00/yr - ₹1,600,000.00/yr","Python, R, Machine Learning, Deep Learning, PyTorch, Hugging Face, AWS, Azure, GCP, Docker, Git",Full-time,600000.0,1600000.0
AI/ML Lead,vBots,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-lead-at-vbots-4431042492?position=28&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2FRZaFnSX6hFogVg8sq8ejg%3D%3D,1 month ago,2026-06-28,Mid-Senior level,"₹3,000,000.00
            -
            ₹5,000,000.00","Python, Machine Learning, NLP, TensorFlow, PyTorch, Scikit-learn, AWS, Azure, GCP",Full-time,3000000.0,5000000.0
Machine Learning  Engineer Mid Level,CapeStart,"Nagercoil, Tamil Nadu, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-mid-level-at-capestart-4416630757?position=29&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=VnyttUSwqLJONlCHkJVrAA%3D%3D,3 months ago,2026-05-19,Mid-Senior level,"₹600,000.00
            -
            ₹1,500,000.00","Python, SQL, Machine Learning, Deep Learning, TensorFlow, PyTorch, Keras, Pandas, NumPy, AWS, Azure, GCP, Spark",Full-time,600000.0,1500000.0
AI / ML Engineer,Sequence Dynamics,"Itanagar, Arunachal Pradesh, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-sequence-dynamics-4449430937?position=30&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=uSAB6RLIulqNthDCszFEoQ%3D%3D,3 weeks ago,2026-08-05,Mid-Senior level,,"Python, NLP, TensorFlow, PyTorch",Full-time,,
Artificial Intelligence Manager,Orlin Apparel,"Surat, Gujarat, India",https://in.linkedin.com/jobs/view/artificial-intelligence-manager-at-orlin-apparel-4457229808?position=31&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=VTf8stxPm2EteHAJskK4Kw%3D%3D,2 hours ago,2026-08-26,Mid-Senior level,,"Machine Learning, Artificial Intelligence",Full-time,,
"Gen AI |
ML- Data Scientist",Quadratyx,"Aonla, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/gen-ai-%0Aml-data-scientist-at-quadratyx-4449480641?position=32&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2Fo9YrLVyoB9C1ePs9QhCAw%3D%3D,3 weeks ago,2026-08-05,Mid-Senior level,"₹600,000.00
            -
            ₹1,100,000.00","Machine Learning, Artificial Intelligence, NLP",Full-time,600000.0,1100000.0
Data Engineer,"Simelabs - Digital, AI/ML, Automation, Robotics, Gen AI.","Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-engineer-at-simelabs-digital-ai-ml-automation-robotics-gen-ai-4446603263?position=33&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=261HNVS8wQKXK%2Fm7yWkeTw%3D%3D,3 weeks ago,2026-08-04,Mid-Senior level,"₹1,200,000.00
            -
            ₹2,500,000.00","Python, SQL, AWS, Azure, GCP, Docker, Spark, PostgreSQL, Git",Full-time,1200000.0,2500000.0
ML-Ops,Sia,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/ml-ops-at-sia-4452245349?position=34&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=L%2FzNCCaPCzOKPpfe2yYkmA%3D%3D,1 week ago,2026-08-17,Mid-Senior level,"₹2,000,000.00
            -
            ₹3,800,000.00","Python, Pandas, NumPy, Scikit-learn, GCP, Git",Full-time,2000000.0,3800000.0
Senior Data Scientist,EG A/S,"Mangaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-eg-a-s-4454298421?position=35&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=jddxO%2BNOpDRfabU3l%2BHc1g%3D%3D,1 week ago,2026-08-17,Mid-Senior level,,"Python, SQL, NLP, TensorFlow, PyTorch, Keras, Power BI, AWS, Azure",Full-time,,
Junior Data Scientist,Comviva,"Yelahanka Satellite Town, Karnataka, India",https://in.linkedin.com/jobs/view/junior-data-scientist-at-comviva-4432563093?position=36&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=J6lvFNq7PHH%2Fhadeuz1LbA%3D%3D,2 months ago,2026-06-24,Mid-Senior level,,"Python, SQL, R, Machine Learning, TensorFlow, Keras, Pandas, NumPy, Scikit-learn, AWS, Azure",Full-time,,
CT-NITRO-Experimental AI Engineer,EY,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ct-nitro-experimental-ai-engineer-at-ey-4456875771?position=37&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=6tBw89GXruAFucqSKnCzdw%3D%3D,1 day ago,2026-08-24,Associate,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, Machine Learning, Deep Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Keras, Hugging Face, Docker, Git",Full-time,1000000.0,3000000.0
AI Engineer,"C3iHub, IIT Kanpur","Kanpur, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/ai-engineer-at-c3ihub-iit-kanpur-4456214022?position=38&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=DGCEs%2FNB1PC5eFyXf2WI8Q%3D%3D,5 days ago,2026-08-21,Mid-Senior level,"₹400,000.00
            -
            ₹700,000.00","Python, R, Machine Learning, Deep Learning, TensorFlow, PyTorch, Scikit-learn, Docker, Git",Full-time,400000.0,700000.0
"Digital Transformation & AI Specialist - Ahmedabad, India",Qatar Airways,Greater Ahmedabad Area,https://in.linkedin.com/jobs/view/digital-transformation-ai-specialist-ahmedabad-india-at-qatar-airways-4452378652?position=39&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=ohTPmmIlnuh5tnTAtShz9Q%3D%3D,2 weeks ago,2026-08-12,Mid-Senior level,,"Python, SQL, Deep Learning, NLP, TensorFlow, PyTorch",Full-time,,
Data Scientist,SourcingXPress,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/data-scientist-at-sourcingxpress-4453118547?position=40&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=U8kBUZwRfC9cnPIOqwJRQA%3D%3D,1 week ago,2026-08-17,Mid-Senior level,"₹100,000.00
            -
            ₹120,000.00","Python, Machine Learning, Deep Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Keras, Hugging Face, Pandas, NumPy, Scikit-learn, AWS, Azure, GCP",Full-time,100000.0,120000.0
AI Engineer / Machine Learning Engineer,Uest,"Rajkot, Gujarat, India",https://in.linkedin.com/jobs/view/ai-engineer-machine-learning-engineer-at-uest-4433560834?position=41&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=gkWWrevpxmtAbSk9Zp7Cpg%3D%3D,2 months ago,2026-06-26,Entry level,"₹18.00
            -
            ₹20.00","Python, SQL, R, Java, Machine Learning, Deep Learning, NLP, TensorFlow, PyTorch, Keras, Scikit-learn, AWS, Azure, MongoDB",Full-time,18.0,20.0
Data Scientist,Tessely,"Ajmer, Rajasthan, India",https://in.linkedin.com/jobs/view/data-scientist-at-tessely-4441138622?position=42&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=woGW%2Fx2CfvOqUnqTD3B7Mg%3D%3D,1 month ago,2026-07-17,Entry level,,Machine Learning,Full-time,,
Data Scientist - Marketing & Sales,McKinsey & Company,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-marketing-sales-at-mckinsey-company-4459006010?position=43&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=F1OOYkZh%2FFGdDrHQ2vzvpQ%3D%3D,19 hours ago,2026-08-25,Mid-Senior level,"₹1,200,000.00
            -
            ₹1,800,000.00","Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Pandas, NumPy, Scikit-learn, Spark",Full-time,1200000.0,1800000.0
Gen AI-AI and Data Science Engineer III,Deloitte,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/gen-ai-ai-and-data-science-engineer-iii-at-deloitte-4425090694?position=44&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=jZ0RCkfq01jmEcJHDbO2gQ%3D%3D,2 weeks ago,2026-08-12,Not Applicable,,"Python, SQL, Deep Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Keras, AWS, Azure, GCP, Docker, Git",Full-time,,
Artificial Intelligence Engineer,EYEGLOBAL SOLUTIONS PVT. LTD.,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-eyeglobal-solutions-pvt-ltd-4429855898?position=45&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=N%2BVIV71x%2FdwEEG98txDazQ%3D%3D,1 week ago,2026-08-13,Associate,"Base pay range ₹1,500,000.00/yr - ₹2,500,000.00/yr",,Full-time,1500000.0,2500000.0
Artificial Intelligence Engineer,TING,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-ting-4457234095?position=46&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=BXgpm6u8KaWNbK4cAXNHJQ%3D%3D,6 hours ago,2026-08-26,Associate,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, SQL, GCP, PostgreSQL",Full-time,1000000.0,3000000.0
AI/LLM Data Intelligence Engineer,Clearstate,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/ai-llm-data-intelligence-engineer-at-clearstate-4452351525?position=47&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=vm9ruQqoYmYKpaafejdexQ%3D%3D,2 weeks ago,2026-08-12,Associate,"₹1,300,000.00
            -
            ₹1,800,000.00","Python, SQL, R, Hugging Face, AWS, Azure, GCP",Full-time,1300000.0,1800000.0
Data Scientist,Dun & Bradstreet India,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-dun-bradstreet-india-4453411229?position=48&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=2ucuwnqjApqIdf2%2BUMDGZw%3D%3D,1 week ago,2026-08-19,Mid-Senior level,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, AWS, Azure, GCP, Docker",Full-time,1000000.0,3000000.0
"Gen AI |
ML- Data Scientist",Quadratyx,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/gen-ai-%0Aml-data-scientist-at-quadratyx-4449489469?position=49&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=2Lv6TqFQjefXvIaSQoBXdQ%3D%3D,3 weeks ago,2026-08-05,Mid-Senior level,,"Machine Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Hugging Face",Full-time,,
Data Scientist,BNP Paribas,"Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-bnp-paribas-4452403514?position=50&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=JmoQA8oiRWgO85jrxW8Qwg%3D%3D,2 weeks ago,2026-08-11,,,,,,
ML Engineer I,UST,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ml-engineer-i-at-ust-4387085668?position=51&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=eIuq3v%2Bs8tjd9YqV%2F%2F9ETg%3D%3D,4 days ago,2026-08-22,Mid-Senior level,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, Machine Learning, Deep Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Pandas, NumPy, Scikit-learn, AWS, Azure, GCP, Docker, Kubernetes, Spark, Git",Full-time,1000000.0,3000000.0
AI & Data Engineer (AIDE),Aistra,"Delhi, India",https://in.linkedin.com/jobs/view/ai-data-engineer-aide-at-aistra-4451519641?position=52&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=o%2BHXv5C5xUyrMJUo2KKScw%3D%3D,2 weeks ago,2026-08-11,Mid-Senior level,,"Python, SQL, AWS, Azure, GCP, Spark, Databricks, Git",Full-time,,
AI Technical Lead,Generac,"Ramban, Jammu & Kashmir, India",https://in.linkedin.com/jobs/view/ai-technical-lead-at-generac-4452228635?position=53&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=JnQhC2j9xy5WWD7PUilAVQ%3D%3D,1 week ago,2026-08-17,Mid-Senior level,,"Python, R, Java, Machine Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, AWS, Azure, GCP",Full-time,,
AI/ML Engineer,CloudSmartz | Netsmartz Group,"Sahibzada Ajit Singh Nagar, Punjab, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-cloudsmartz-netsmartz-group-4401385642?position=54&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=eYWS8E7nZiUrfXEJP815hA%3D%3D,4 months ago,2026-04-13,Mid-Senior level,"₹800,000.00
            -
            ₹1,600,000.00","Python, Machine Learning, TensorFlow, PyTorch, Pandas, NumPy, Scikit-learn, Matplotlib, AWS, Azure, GCP, Docker, Git",Full-time,800000.0,1600000.0
Artificial Intelligence Data Engineer,EisnerAmper India,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/artificial-intelligence-data-engineer-at-eisneramper-india-4441444596?position=55&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=lgZfxllccwE1xPCg5VaMOg%3D%3D,2 weeks ago,2026-08-06,Not Applicable,"₹500,000.00
            -
            ₹1,500,000.00","Machine Learning, Artificial Intelligence, Azure",Full-time,500000.0,1500000.0
AI Engineer,InvarSys,"Indore, Madhya Pradesh, India",https://in.linkedin.com/jobs/view/ai-engineer-at-invarsys-4449531372?position=56&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2BOGAqM9i7af6nSbdGenXJA%3D%3D,2 weeks ago,2026-08-10,Mid-Senior level,,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Scikit-learn, AWS, Azure, GCP",Full-time,,
Straviso - Data Scientist - Artificial Intelligence/Machine Learning,StraViso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-data-scientist-artificial-intelligence-machine-learning-at-straviso-4438549287?position=57&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=OAcwe5xQYopkE%2FEry7TRcQ%3D%3D,1 month ago,2026-07-09,Mid-Senior level,,"Python, SQL, Machine Learning, Deep Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Hugging Face, Scikit-learn, AWS, Azure, GCP, Docker, Kubernetes, Git",Full-time,,
Machine Learning,App Innovation Technologies,"Tiruchirappalli, Tamil Nadu, India",https://in.linkedin.com/jobs/view/machine-learning-at-app-innovation-technologies-4306114560?position=58&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=HrgYl9gG%2BPYIgXHqrV3D%2BA%3D%3D,10 months ago,2025-09-30,Associate,"Base pay range ₹100,000.00/yr - ₹300,000.00/yr","Python, R, Java, Machine Learning, Deep Learning, Artificial Intelligence",Full-time,100000.0,300000.0
Data Scientist (R-19646),Dun & Bradstreet,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-r-19646-at-dun-bradstreet-4444506984?position=59&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=B3K3pE%2BtIo5mnxoXe9NL5A%3D%3D,1 week ago,2026-08-17,Mid-Senior level,,"Python, Artificial Intelligence, AWS, Azure, GCP, Docker",Full-time,,
Data Architect - Gen AI,eInfochips (An Arrow Company),"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/data-architect-gen-ai-at-einfochips-an-arrow-company-4452932683?position=60&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=EgFa2lTz5uoqWujfnZbISg%3D%3D,1 week ago,2026-08-13,Mid-Senior level,"₹2,500,000.00
            -
            ₹3,000,000.00","Python, Machine Learning, Deep Learning, Artificial Intelligence, NLP, Azure, GCP, Spark, Databricks",Full-time,2500000.0,3000000.0
Data Scientist-Artificial Intelligence,IBM,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446241710?position=1&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=cDWzp8R%2BnJwRbgwyc2QMPA%3D%3D,19 hours ago,2026-08-25,Mid-Senior level,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, SQL, Machine Learning, Artificial Intelligence, NLP, TensorFlow, PyTorch, Keras, Hugging Face, Pandas, Matplotlib, AWS, Azure, GCP, Kubernetes, MongoDB",Full-time,1000000.0,3000000.0
Senior Data Scientist - I,MetLife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4455731862?position=2&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=6kvOBrb%2F6DK0iyqvnRSs5w%3D%3D,22 hours ago,2026-08-25,Mid-Senior level,,"Python, Machine Learning, NLP, TensorFlow, PyTorch, Scikit-learn, Azure",Full-time,,
Senior Data Scientist,SourcingXPress,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-sourcingxpress-4384572454?position=3&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=CSl761S4elVW6uwKMXycEg%3D%3D,5 months ago,2026-03-16,Mid-Senior level,"Base pay range ₹2,000,000.00/yr - ₹4,000,000.00/yr","Python, Machine Learning, Deep Learning, AWS, Azure, GCP, Databricks",Full-time,2000000.0,4000000.0
Sr Advanced Data Scientist,Honeywell Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445700716?position=4&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=2t8VfUfuMV6EF%2FcVTH2UXw%3D%3D,1 week ago,2026-08-18,Mid-Senior level,,"Python, R, Machine Learning, Azure, Databricks",Full-time,,
Senior Data Scientist I,MetLife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4446306265?position=5&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=awdDgzRrWQJvZOB9Jzv9KA%3D%3D,3 weeks ago,2026-08-03,Mid-Senior level,,"Python, Machine Learning, NLP, TensorFlow, PyTorch, Scikit-learn, Azure",Full-time,,
Senior Data Scientist,Amplify Health,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-amplify-health-4445437035?position=6&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=hXMeZF2NBFNGkBvfIH%2B%2F%2Fw%3D%3D,4 weeks ago,2026-07-28,Mid-Senior level,"₹2,000,000.00
            -
            ₹4,000,000.00","Python, SQL, Machine Learning, Deep Learning, NLP, TensorFlow, PyTorch, Hugging Face, Scikit-learn, Azure, Docker, Kubernetes, Databricks",Full-time,2000000.0,4000000.0
Senior Data Scientist,SEI,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/senior-data-scientist-at-sei-4407866688?position=7&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=tUv76HscPCwU1OOwaTzp8w%3D%3D,1 week ago,2026-08-14,Mid-Senior level,"₹4,000,000.00
            -
            ₹5,500,000.00","Python, SQL, R, Machine Learning, Artificial Intelligence, TensorFlow, PyTorch, Pandas, Scikit-learn, Matplotlib, Power BI, Tableau, AWS, Azure, GCP, Docker, Kubernetes, Spark",Full-time,4000000.0,5500000.0
Lead Data Scientist,AtkinsRéalis,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-atkinsr%C3%A9alis-4446571831?position=8&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=qY1Xtk4tMHrrFaZp9wXeiA%3D%3D,3 weeks ago,2026-08-04,Mid-Senior level,"₹1,000,000.00
            -
            ₹3,000,000.00","Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Hugging Face, Azure",Full-time,1000000.0,3000000.0
Data Scientist - Machine Learning,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-machine-learning-at-united-airlines-india-knowledge-center-4457838253?position=9&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=RU9A0B7GUiLKluV99Xy30Q%3D%3D,3 days ago,2026-08-22,Mid-Senior level,"₹1,200,000.00
            -
            ₹1,800,000.00","Python, SQL, Machine Learning, Artificial Intelligence, Git",Full-time,1200000.0,1800000.0
Lead Data Scientist- Gen AI-ML- Vice president,Citi,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/lead-data-scientist-gen-ai-ml-vice-president-at-citi-4446423940?position=10&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=CGSKh9WZbe%2FZmjA3yHPs4g%3D%3D,5 days ago,2026-08-20,Not Applicable,,"Python, SQL, Machine Learning, NLP, TensorFlow, PyTorch, Pandas, NumPy, Scikit-learn, Matplotlib, Power BI, Tableau, Git",Full-time,,
Sr Advanced Data Scientist,Honeywell Technologies,"Delhi, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445717520?position=11&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=uvCse69zpqA7xiIUAeF%2F7Q%3D%3D,1 week ago,2026-08-18,Mid-Senior level,"₹2,000,000.00
            -
            ₹4,000,000.00","Python, R, Machine Learning, Azure, Databricks",Full-time,2000000.0,4000000.0
Data Scientist,Thales,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-scientist-at-thales-4417326819?position=12&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=fkz54TnDkbAQ2f%2FzQNDC0g%3D%3D,1 week ago,2026-08-15,Not Applicable,"₹1,200,000.00
            -
            ₹1,800,000.00","Python, SQL, Machine Learning, Artificial Intelligence, GCP, Databricks",Full-time,1200000.0,1800000.0
AI/ML Data Science / Gen AI / MLOps,Cognizant,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-data-science-gen-ai-mlops-at-cognizant-4447622047?position=13&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=DM3T1t2yFyTGmdlDtI4XlQ%3D%3D,2 days ago,2026-08-23,Mid-Senior level,"₹1,500,000.00
            -
            ₹2,500,000.00","Python, Machine Learning, TensorFlow, PyTorch, Azure, Docker, Kubernetes",Full-time,1500000.0,2500000.0
Machine Learning Engineer,Simplify Healthcare,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-at-simplify-healthcare-4455251418?position=14&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=ms7otTZkIicm%2FbGF7T%2FHZQ%3D%3D,1 week ago,2026-08-17,,,,,,
Senior Data Scientist,"InvoiceCloud, Inc.","Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-invoicecloud-inc-4419691849?position=15&pageNum=0&refId=MyAU%2Bu9MPaC%2F0hXS45%2BlKw%3D%3D&trackingId=BPloVAxBXfr9nb5jN%2BzcaA%3D%3D,2 weeks ago,2026-08-05,Mid-Senior level,"₹4,000,000.00
            -
            ₹5,500,000.00","Python, SQL, Machine Learning, Deep Learning, TensorFlow, PyTorch, Pandas, NumPy, Scikit-learn, AWS, Azure, GCP, Docker, Kubernetes, Databricks, Git",Full-time,4000000.0,5500000.0
